532.689026 140.837997
130.727005 140.968002
261.475006 141.024994
555.664001 141.070007
534.809998 141.076996
292.186005 141.080994
324.813995 141.093994
347.553009 141.233994
399.996002 141.279007
287.078003 141.289993
153.108002 141.307999
71.149002 141.330002
258.220001 141.436996
87.598000 141.436996
147.658005 141.464005
68.553001 141.475006
32.777000 141.483994
510.178009 141.529007
227.237000 141.595993
89.707001 141.608002
212.022003 141.632004
216.207993 141.647003
193.518997 141.649994
499.847992 141.688004
504.901001 141.692001
73.174004 141.703003
267.605011 141.725006
225.188004 141.759003
157.962997 141.772995
175.074997 141.787003
217.375000 141.791000
399.250000 141.800995
543.393005 141.820999
280.593994 141.828995
149.018997 141.856003
258.006012 141.914001
547.653015 141.914001
405.983002 141.934006
348.976990 141.940002
357.401001 141.966995
501.587006 142.022003
393.201996 142.026001
198.397003 142.041000
126.486000 142.093002
564.106995 142.156998
418.036011 142.177994
559.732971 142.225998
389.442993 142.231995
85.195999 142.287003
134.656998 142.362000
329.877014 142.429993
94.765999 142.487000
421.191010 142.496002
139.177994 142.567993
501.613007 142.602997
196.421005 142.606995
206.143997 142.636002
392.101013 142.654999
82.060997 142.669006
565.843994 142.675003
348.101990 142.675995
461.592010 142.723007
463.481995 142.774002
389.691010 142.794006
68.808998 142.800003
159.679993 142.804993
48.138000 142.841003
559.000977 142.850998
535.788025 142.865005
281.237000 142.867004
421.328003 142.871994
189.955994 142.934006
266.860992 142.947998
91.730003 142.959000
325.865997 143.091003
75.429001 143.100006
378.720001 143.141998
211.065002 143.147995
273.760010 143.164993
556.036987 143.209000
147.830002 143.212006
76.525002 143.229996
562.932007 143.281998
522.568970 143.386993
277.212006 143.406006
226.240997 143.412994
494.727997 143.432007
350.647003 143.445007
578.429016 143.578995
527.122986 143.718994
191.714005 143.729996
271.213989 143.772995
131.809998 143.798004
329.157013 143.867996
531.544006 143.871002
397.088989 143.916000
225.216003 143.942001
197.654999 143.968002
81.486000 143.985992
536.650024 144.005005
77.078003 144.052002
90.929001 144.063995
294.498993 144.093002
189.130997 144.108994
261.878998 144.123001
131.718002 144.199997
324.764008 144.207993
156.179993 144.227005
86.514999 144.255005
355.596008 144.264008
414.796997 144.279007
548.656006 144.287994
497.735992 144.300003
389.222992 144.348007
402.835999 144.371002
206.800995 144.410995
208.145996 144.434998
347.364990 144.445999
202.052994 144.475006
552.002991 144.520996
390.510986 144.522003
213.615997 144.544998
279.183014 144.548004
128.391998 144.561005
454.528992 144.565002
91.515999 144.580994
513.268982 144.639008
152.054001 144.654007
396.987000 144.664993
377.592987 144.733002
46.026001 144.738998
190.748993 144.770004
65.891998 144.804993
287.604004 144.809006
594.762024 144.848999
277.990997 144.886993
272.628998 144.947998
536.205017 144.968994
400.739990 145.029007
546.401978 145.057007
226.210999 145.084000
388.769012 145.097000
225.565002 145.128998
213.210999 145.141998
498.197998 145.182007
421.102997 145.229004
409.657990 145.283005
386.628998 145.285995
512.526978 145.328003
398.416992 145.352997
220.509995 145.356003
208.878998 145.406998
548.374023 145.423004
204.664993 145.440994
224.044998 145.468994
420.946014 145.487000
551.723999 145.507996
542.492004 145.526993
275.737000 145.619995
482.661987 145.675003
132.005005 145.804001
499.487000 145.822006
543.416992 145.822006
150.998001 145.852997
150.203003 145.886002
499.919006 145.927002
400.369995 146.070999
213.923996 146.112000
212.740997 146.121994
84.213997 146.274994
522.947021 146.292999
206.908005 146.298004
561.885010 146.320007
222.710999 146.322998
354.686005 146.419998
224.076004 146.425003
380.878998 146.440994
399.009003 146.470001
485.901001 146.473999
387.165009 146.483002
543.603027 146.492996
422.298004 146.498993
85.940002 146.578995
563.827026 146.686005
215.507996 146.714996
497.304993 146.718002
354.959991 146.740005
560.366028 146.751999
459.550995 146.753998
137.209000 146.764999
521.541992 146.820007
419.197998 146.828003
412.046997 146.850998
558.270020 146.856003
342.388000 146.858994
259.976990 146.929001
560.080017 147.026993
544.729004 147.041000
212.175003 147.067001
526.216003 147.130005
562.294983 147.240997
69.912003 147.278000
421.765015 147.291000
419.421997 147.348007
486.789001 147.376007
197.067993 147.380005
402.925995 147.393005
197.294998 147.520996
414.713013 147.557007
125.346001 147.572998
153.518997 147.587006
216.136993 147.598999
60.155998 147.604004
331.848999 147.604996
282.015991 147.639008
73.257004 147.662003
273.933990 147.692001
61.073002 147.703003
531.297974 147.712997
564.898987 147.729996
404.036011 147.740997
377.188995 147.761993
397.181000 147.789001
411.065002 147.910004
350.997986 147.947998
352.165009 148.042007
153.679001 148.046005
536.911011 148.080002
131.317993 148.082993
152.056000 148.097000
84.110001 148.113007
354.704987 148.160004
69.061996 148.164001
505.688995 148.173996
495.971985 148.302002
536.713989 148.311005
156.457001 148.328003
335.860992 148.335999
497.066010 148.341995
206.664001 148.380005
340.328003 148.423004
568.997009 148.485001
259.119995 148.516998
272.247009 148.520004
547.950989 148.531998
281.949005 148.649002
90.458000 148.664993
264.787994 148.671997
61.948002 148.738007
396.532013 148.740005
363.018005 148.740997
43.105999 148.759003
357.195007 148.770004
398.037994 148.779007
342.281006 148.796005
513.648987 148.796005
77.082001 148.806000
494.333008 148.839005
275.497009 148.847000
391.316010 148.891006
336.640015 148.960999
275.016998 148.994003
210.701004 149.031006
536.354980 149.061005
342.971008 149.126007
363.782990 149.130997
104.398003 149.136993
502.063995 149.160004
416.020996 149.188004
421.541992 149.212997
289.226013 149.216003
527.197998 149.315002
494.644989 149.339005
352.970001 149.350006
161.238998 149.369995
356.554993 149.386993
190.966003 149.410995
547.895996 149.455994
341.721008 149.514999
541.414978 149.531006
534.151978 149.563995
408.382996 149.585007
540.594971 149.623993
487.638000 149.632004
280.828003 149.690994
68.147003 149.714005
285.059998 149.716003
411.800995 149.751999
194.673996 149.845993
556.338013 149.888000
536.635010 149.906998
358.910004 149.916000
266.664001 149.925995
506.872009 149.932999
132.436996 149.981995
509.731995 149.987000
